ID	System	Annotator	Source	Reference	Hypothesis	Difficulty	Accuracy	Addition	Duplication	Fluency	Grammar	Mistranslation	NonExistingWordForm	Omission	OverlyLitteral	Typography	Unintelligible	WordOrder
60	PA_online	A1	Und er nannte diesen Teil seines Kurses den X Faktor, das Potenzial des menschlichen Willens.	And he called this part of the course the X Factor, the potential of the human will.	And he called this part of his course the X factor, the potential of the human will.	1.47	0	0	0	0	0	0	0	0	0	0	0	0
60	PA_online	A2	Und er nannte diesen Teil seines Kurses den X Faktor, das Potenzial des menschlichen Willens.	And he called this part of the course the X Factor, the potential of the human will.	And he called this part of his course the X factor, the potential of the human will.	1.47	0	0	0	0	0	0	0	0	0	0	0	0
60	TF_offline	A1	Und er nannte diesen Teil seines Kurses den X Faktor, das Potenzial des menschlichen Willens.	And he called this part of the course the X Factor, the potential of the human will.	And he called this part of his course the X factor, the potential of the human will.	1.47	0	0	0	0	0	0	0	0	0	0	0	0
60	TF_offline	A2	Und er nannte diesen Teil seines Kurses den X Faktor, das Potenzial des menschlichen Willens.	And he called this part of the course the X Factor, the potential of the human will.	And he called this part of his course the X factor, the potential of the human will.	1.47	0	0	0	0	0	0	0	0	0	0	0	0
60	TF_online	A1	Und er nannte diesen Teil seines Kurses den X Faktor, das Potenzial des menschlichen Willens.	And he called this part of the course the X Factor, the potential of the human will.	And he called this part of his course the X factor, the potential of the human will.	1.47	0	0	0	0	0	0	0	0	0	0	0	0
60	TF_online	A2	Und er nannte diesen Teil seines Kurses den X Faktor, das Potenzial des menschlichen Willens.	And he called this part of the course the X Factor, the potential of the human will.	And he called this part of his course the X factor, the potential of the human will.	1.47	0	0	0	0	0	0	0	0	0	0	0	0
61	PA_offline	A1	Unsere Politiker sagen es, unser Präsident sagt es, sogar unsere CEOs sagen es.	Our politicians say it, our president says it, even our CEO's say it.	Our politicians say it, our president says it, even our CEOs say it.	1.41	0	0	0	0	0	0	0	0	0	0	0	0
61	PA_offline	A2	Unsere Politiker sagen es, unser Präsident sagt es, sogar unsere CEOs sagen es.	Our politicians say it, our president says it, even our CEO's say it.	Our politicians say it, our president says it, even our CEOs say it.	1.41	0	0	0	0	0	0	0	0	0	0	0	0
61	PA_online	A1	Unsere Politiker sagen es, unser Präsident sagt es, sogar unsere CEOs sagen es.	Our politicians say it, our president says it, even our CEO's say it.	Our politicians say it, our president says it, even our CEOs say it.	1.41	0	0	0	0	0	0	0	0	0	0	0	0
61	PA_online	A2	Unsere Politiker sagen es, unser Präsident sagt es, sogar unsere CEOs sagen es.	Our politicians say it, our president says it, even our CEO's say it.	Our politicians say it, our president says it, even our CEOs say it.	1.41	0	0	0	0	0	0	0	0	0	0	0	0
61	TF_offline	A1	Unsere Politiker sagen es, unser Präsident sagt es, sogar unsere CEOs sagen es.	Our politicians say it, our president says it, even our CEO's say it.	Our politicians say it, our president says it, even our CEOs say it.	1.41	0	0	0	0	0	0	0	0	0	0	0	0
61	TF_offline	A2	Unsere Politiker sagen es, unser Präsident sagt es, sogar unsere CEOs sagen es.	Our politicians say it, our president says it, even our CEO's say it.	Our politicians say it, our president says it, even our CEOs say it.	1.41	0	0	0	0	0	0	0	0	0	0	0	0
61	TF_online	A1	Unsere Politiker sagen es, unser Präsident sagt es, sogar unsere CEOs sagen es.	Our politicians say it, our president says it, even our CEO's say it.	Our politicians say it, our president says it, even our CEOs say it.	1.41	0	0	0	0	0	0	0	0	0	0	0	0
61	TF_online	A2	Unsere Politiker sagen es, unser Präsident sagt es, sogar unsere CEOs sagen es.	Our politicians say it, our president says it, even our CEO's say it.	Our politicians say it, our president says it, even our CEOs say it.	1.41	0	0	0	0	0	0	0	0	0	0	0	0
62	PA_offline	A1	Und das ist mittlerweile ein gigantisches Netzwerk an sehr guten, ja, Infrastrukturzentren geworden, die überall auf der Welt vertreten sind.	And that's become a gigantic network of very good, well, infrastructure centres, which are being represented all over the world.	And this is now a gigantic network of very good, yes, infrastructural centers that are represented all over the world.	5.79	0	0	0	1	0	0	0	1	0	0	0	0
62	PA_offline	A2	Und das ist mittlerweile ein gigantisches Netzwerk an sehr guten, ja, Infrastrukturzentren geworden, die überall auf der Welt vertreten sind.	And that's become a gigantic network of very good, well, infrastructure centres, which are being represented all over the world.	And this is now a gigantic network of very good, yes, infrastructural centers that are represented all over the world.	5.79	0	0	0	0	0	0	0	0	0	0	0	0
62	PA_online	A1	Und das ist mittlerweile ein gigantisches Netzwerk an sehr guten, ja, Infrastrukturzentren geworden, die überall auf der Welt vertreten sind.	And that's become a gigantic network of very good, well, infrastructure centres, which are being represented all over the world.	And this is now a giant network of very good yes, infrastructural centers that have become everywhere on the world.	5.79	0	0	0	1	0	3	0	0	0	1	0	0
62	PA_online	A2	Und das ist mittlerweile ein gigantisches Netzwerk an sehr guten, ja, Infrastrukturzentren geworden, die überall auf der Welt vertreten sind.	And that's become a gigantic network of very good, well, infrastructure centres, which are being represented all over the world.	And this is now a giant network of very good yes, infrastructural centers that have become everywhere on the world.	5.79	0	0	0	0	0	2	0	0	0	0	0	0
62	TF_offline	A1	Und das ist mittlerweile ein gigantisches Netzwerk an sehr guten, ja, Infrastrukturzentren geworden, die überall auf der Welt vertreten sind.	And that's become a gigantic network of very good, well, infrastructure centres, which are being represented all over the world.	And this has become a huge network of very good, yes, infrastructure centers that are everywhere in the world.	5.79	0	0	0	0	0	0	0	0	0	0	0	0
62	TF_offline	A2	Und das ist mittlerweile ein gigantisches Netzwerk an sehr guten, ja, Infrastrukturzentren geworden, die überall auf der Welt vertreten sind.	And that's become a gigantic network of very good, well, infrastructure centres, which are being represented all over the world.	And this has become a huge network of very good, yes, infrastructure centers that are everywhere in the world.	5.79	0	0	0	0	0	0	0	0	0	0	0	0
62	TF_online	A1	Und das ist mittlerweile ein gigantisches Netzwerk an sehr guten, ja, Infrastrukturzentren geworden, die überall auf der Welt vertreten sind.	And that's become a gigantic network of very good, well, infrastructure centres, which are being represented all over the world.	And this is now a gigantic network of very good, yes, infrastructural centers have become, which are being represented all over the world.	5.79	0	0	0	1	0	2	0	0	0	0	0	0
62	TF_online	A2	Und das ist mittlerweile ein gigantisches Netzwerk an sehr guten, ja, Infrastrukturzentren geworden, die überall auf der Welt vertreten sind.	And that's become a gigantic network of very good, well, infrastructure centres, which are being represented all over the world.	And this is now a gigantic network of very good, yes, infrastructural centers have become, which are being represented all over the world.	5.79	0	0	0	0	0	2	0	0	1	0	0	1
63	PA_offline	A1	Die eigentliche Bedeutung des Worts ''educate'' wurzelt in dem Wort ''educe''.	In fact, the exact meaning of the word ''educate'' comes from the root word ''educe.''	The real meaning of the word ''educate'' is rooted in the word ''estable.''	0.94	0	0	0	0	0	0	1	0	0	0	0	0
63	PA_offline	A2	Die eigentliche Bedeutung des Worts ''educate'' wurzelt in dem Wort ''educe''.	In fact, the exact meaning of the word ''educate'' comes from the root word ''educe.''	The real meaning of the word ''educate'' is rooted in the word ''estable.''	0.94	0	0	0	0	0	1	0	0	0	1	0	0
63	PA_online	A1	Die eigentliche Bedeutung des Worts ''educate'' wurzelt in dem Wort ''educe''.	In fact, the exact meaning of the word ''educate'' comes from the root word ''educe.''	The real meaning of the word ''educate'' root in the word ''eap.''	0.94	0	0	0	0	0	1	1	0	0	1	0	0
63	PA_online	A2	Die eigentliche Bedeutung des Worts ''educate'' wurzelt in dem Wort ''educe''.	In fact, the exact meaning of the word ''educate'' comes from the root word ''educe.''	The real meaning of the word ''educate'' root in the word ''eap.''	0.94	0	0	0	0	0	1	0	0	0	1	0	0
63	TF_offline	A1	Die eigentliche Bedeutung des Worts ''educate'' wurzelt in dem Wort ''educe''.	In fact, the exact meaning of the word ''educate'' comes from the root word ''educe.''	The real meaning of the word ''fish'' is rooted in the word educe. ''	0.94	0	0	3	0	0	1	0	0	0	1	0	0
63	TF_offline	A2	Die eigentliche Bedeutung des Worts ''educate'' wurzelt in dem Wort ''educe''.	In fact, the exact meaning of the word ''educate'' comes from the root word ''educe.''	The real meaning of the word ''fish'' is rooted in the word educe. ''	0.94	0	0	0	0	0	1	0	0	0	1	0	0
63	TF_online	A1	Die eigentliche Bedeutung des Worts ''educate'' wurzelt in dem Wort ''educe''.	In fact, the exact meaning of the word ''educate'' comes from the root word ''educe.''	The real meaning of the word ''educate'' is rooted in the word ''educe.	0.94	0	0	0	0	0	0	0	0	0	1	0	0
63	TF_online	A2	Die eigentliche Bedeutung des Worts ''educate'' wurzelt in dem Wort ''educe''.	In fact, the exact meaning of the word ''educate'' comes from the root word ''educe.''	The real meaning of the word ''educate'' is rooted in the word ''educe.	0.94	0	0	0	0	0	0	0	0	0	1	0	0
64	PA_offline	A1	Das interessante daran ist, dass zu dieser Zeit der Mensch gleichzeitig Medienproduzent und Medium selber war.	The interesting thing about this is that at this moment the human was simultaneously the media producer and medium.	The interesting thing about this is that, at the same time, human being was media producer and medium itself.	2.1	0	0	0	0	0	2	0	0	0	0	0	0
64	PA_offline	A2	Das interessante daran ist, dass zu dieser Zeit der Mensch gleichzeitig Medienproduzent und Medium selber war.	The interesting thing about this is that at this moment the human was simultaneously the media producer and medium.	The interesting thing about this is that, at the same time, human being was media producer and medium itself.	2.1	0	0	0	0	0	1	0	0	1	0	0	0
64	PA_online	A1	Das interessante daran ist, dass zu dieser Zeit der Mensch gleichzeitig Medienproduzent und Medium selber war.	The interesting thing about this is that at this moment the human was simultaneously the media producer and medium.	And the interesting thing about this is that at the same time, human being media producer and medium itself.	2.1	0	0	0	0	0	2	0	1	0	0	0	0
64	PA_online	A2	Das interessante daran ist, dass zu dieser Zeit der Mensch gleichzeitig Medienproduzent und Medium selber war.	The interesting thing about this is that at this moment the human was simultaneously the media producer and medium.	And the interesting thing about this is that at the same time, human being media producer and medium itself.	2.1	0	0	0	0	0	1	0	1	2	0	0	0
64	TF_offline	A1	Das interessante daran ist, dass zu dieser Zeit der Mensch gleichzeitig Medienproduzent und Medium selber war.	The interesting thing about this is that at this moment the human was simultaneously the media producer and medium.	The interesting thing about this is that at the same time, the human media produced and media itself was also.	2.1	0	0	0	0	1	3	0	0	0	0	0	1
64	TF_offline	A2	Das interessante daran ist, dass zu dieser Zeit der Mensch gleichzeitig Medienproduzent und Medium selber war.	The interesting thing about this is that at this moment the human was simultaneously the media producer and medium.	The interesting thing about this is that at the same time, the human media produced and media itself was also.	2.1	0	0	0	0	0	1	0	0	1	0	0	3
64	TF_online	A1	Das interessante daran ist, dass zu dieser Zeit der Mensch gleichzeitig Medienproduzent und Medium selber war.	The interesting thing about this is that at this moment the human was simultaneously the media producer and medium.	What's interesting about this is that at that time, humans were producing media and medium itself.	2.1	0	0	0	0	0	1	0	0	0	0	0	0
64	TF_online	A2	Das interessante daran ist, dass zu dieser Zeit der Mensch gleichzeitig Medienproduzent und Medium selber war.	The interesting thing about this is that at this moment the human was simultaneously the media producer and medium.	What's interesting about this is that at that time, humans were producing media and medium itself.	2.1	0	0	0	0	0	1	0	1	0	0	0	0
65	PA_offline	A1	Wir haben also nicht so ein Budget wie andere Marken.	So we don't have the budgets that other brands have.	So we don't have a budget like that as a brand.	1.71	0	0	0	0	0	2	0	0	0	0	0	0
65	PA_offline	A2	Wir haben also nicht so ein Budget wie andere Marken.	So we don't have the budgets that other brands have.	So we don't have a budget like that as a brand.	1.71	0	3	0	0	0	2	0	0	0	0	0	0
65	PA_online	A1	Wir haben also nicht so ein Budget wie andere Marken.	So we don't have the budgets that other brands have.	So we don't have a budget like other brands.	1.71	0	0	0	0	0	0	0	0	0	0	0	0
65	PA_online	A2	Wir haben also nicht so ein Budget wie andere Marken.	So we don't have the budgets that other brands have.	So we don't have a budget like other brands.	1.71	0	1	0	0	0	0	0	0	0	0	0	0
65	TF_offline	A1	Wir haben also nicht so ein Budget wie andere Marken.	So we don't have the budgets that other brands have.	So we don't have a budget like any other brands.	1.71	0	1	0	0	0	0	0	0	0	0	0	0
65	TF_offline	A2	Wir haben also nicht so ein Budget wie andere Marken.	So we don't have the budgets that other brands have.	So we don't have a budget like any other brands.	1.71	0	2	0	0	0	0	0	0	0	0	0	0
65	TF_online	A1	Wir haben also nicht so ein Budget wie andere Marken.	So we don't have the budgets that other brands have.	So we don't have a budget like other brands.	1.71	0	0	0	0	0	0	0	0	0	0	0	0
65	TF_online	A2	Wir haben also nicht so ein Budget wie andere Marken.	So we don't have the budgets that other brands have.	So we don't have a budget like other brands.	1.71	0	1	0	0	0	0	0	0	0	0	0	0
66	PA_offline	A1	Ich entschied, dass das Freilassen von Glühwürmchen mein diesjähriger Beitrag zur Umwelt hier sein würde.	I decided that releasing fireflies would be my contribution to the environment here this year.	I decided that the light bulbs would be leaving my year-old contribution to the environment here.	5.47	0	0	0	0	0	3	0	0	0	0	0	0
66	PA_offline	A2	Ich entschied, dass das Freilassen von Glühwürmchen mein diesjähriger Beitrag zur Umwelt hier sein würde.	I decided that releasing fireflies would be my contribution to the environment here this year.	I decided that the light bulbs would be leaving my year-old contribution to the environment here.	5.47	0	1	0	0	0	2	0	1	0	0	0	0
66	PA_online	A1	Ich entschied, dass das Freilassen von Glühwürmchen mein diesjähriger Beitrag zur Umwelt hier sein würde.	I decided that releasing fireflies would be my contribution to the environment here this year.	I decided that the free of fireflies were from my these year-old contribution to the environment here.	5.47	0	0	0	0	0	2	0	0	1	0	0	0
66	PA_online	A2	Ich entschied, dass das Freilassen von Glühwürmchen mein diesjähriger Beitrag zur Umwelt hier sein würde.	I decided that releasing fireflies would be my contribution to the environment here this year.	I decided that the free of fireflies were from my these year-old contribution to the environment here.	5.47	0	0	0	0	0	2	0	0	2	0	0	0
66	TF_offline	A1	Ich entschied, dass das Freilassen von Glühwürmchen mein diesjähriger Beitrag zur Umwelt hier sein würde.	I decided that releasing fireflies would be my contribution to the environment here this year.	I decided that the release of fireflies would be my old contribution to the environment here.	5.47	0	0	0	0	0	1	0	0	0	0	0	0
66	TF_offline	A2	Ich entschied, dass das Freilassen von Glühwürmchen mein diesjähriger Beitrag zur Umwelt hier sein würde.	I decided that releasing fireflies would be my contribution to the environment here this year.	I decided that the release of fireflies would be my old contribution to the environment here.	5.47	0	0	0	0	0	1	0	0	0	0	0	0
66	TF_online	A1	Ich entschied, dass das Freilassen von Glühwürmchen mein diesjähriger Beitrag zur Umwelt hier sein würde.	I decided that releasing fireflies would be my contribution to the environment here this year.	I decided that the release was made by fireflies, I would make my contribution to the environment here.	5.47	0	0	0	0	0	2	0	1	0	0	0	0
66	TF_online	A2	Ich entschied, dass das Freilassen von Glühwürmchen mein diesjähriger Beitrag zur Umwelt hier sein würde.	I decided that releasing fireflies would be my contribution to the environment here this year.	I decided that the release was made by fireflies, I would make my contribution to the environment here.	5.47	0	1	1	0	0	1	0	1	0	1	0	0
67	PA_offline	A1	Und das ist ein Gedankengang, den ich für angemessen halte.	And so there is a thread of something that I think is appropriate.	And that's a thought that I think is appropriate.	0.82	0	0	0	0	0	0	0	0	0	0	0	0
67	PA_offline	A2	Und das ist ein Gedankengang, den ich für angemessen halte.	And so there is a thread of something that I think is appropriate.	And that's a thought that I think is appropriate.	0.82	0	0	0	0	0	1	0	0	0	0	0	0
67	PA_online	A1	Und das ist ein Gedankengang, den ich für angemessen halte.	And so there is a thread of something that I think is appropriate.	And that's a thought set that I'm going to hold for appropriate.	0.82	0	0	0	0	1	1	0	0	1	0	0	0
67	PA_online	A2	Und das ist ein Gedankengang, den ich für angemessen halte.	And so there is a thread of something that I think is appropriate.	And that's a thought set that I'm going to hold for appropriate.	0.82	0	1	0	0	0	2	0	0	1	0	0	0
67	TF_offline	A1	Und das ist ein Gedankengang, den ich für angemessen halte.	And so there is a thread of something that I think is appropriate.	And that's a thought that I think is appropriate.	0.82	0	0	0	0	0	0	0	0	0	0	0	0
67	TF_offline	A2	Und das ist ein Gedankengang, den ich für angemessen halte.	And so there is a thread of something that I think is appropriate.	And that's a thought that I think is appropriate.	0.82	0	0	0	0	0	0	0	0	0	0	0	0
67	TF_online	A1	Und das ist ein Gedankengang, den ich für angemessen halte.	And so there is a thread of something that I think is appropriate.	And this is a thought process that I thought I'm appropriate.	0.82	0	0	0	0	0	2	0	0	0	0	0	0
67	TF_online	A2	Und das ist ein Gedankengang, den ich für angemessen halte.	And so there is a thread of something that I think is appropriate.	And this is a thought process that I thought I'm appropriate.	0.82	0	0	2	0	0	1	0	0	0	0	0	0
68	PA_offline	A1	Wir reden von dem Fluch des Informationsüberflusses.	We talk about the curse of information overload.	We're talking about the flow of information.	0.82	0	0	0	0	0	1	0	1	0	0	0	0
68	PA_offline	A2	Wir reden von dem Fluch des Informationsüberflusses.	We talk about the curse of information overload.	We're talking about the flow of information.	0.82	0	0	0	0	0	2	0	0	0	0	0	0
68	PA_online	A1	Wir reden von dem Fluch des Informationsüberflusses.	We talk about the curse of information overload.	We're talking about the flow of information overlying.	0.82	0	0	0	0	0	1	0	1	0	0	0	0
68	PA_online	A2	Wir reden von dem Fluch des Informationsüberflusses.	We talk about the curse of information overload.	We're talking about the flow of information overlying.	0.82	0	0	0	0	0	2	0	0	0	0	0	0
68	TF_offline	A1	Wir reden von dem Fluch des Informationsüberflusses.	We talk about the curse of information overload.	We're talking about the flow of information.	0.82	0	0	0	0	0	1	0	1	0	0	0	0
68	TF_offline	A2	Wir reden von dem Fluch des Informationsüberflusses.	We talk about the curse of information overload.	We're talking about the flow of information.	0.82	0	0	0	0	0	2	0	0	0	0	0	0
68	TF_online	A1	Wir reden von dem Fluch des Informationsüberflusses.	We talk about the curse of information overload.	We're talking about the flow of information overhaul.	0.82	0	0	0	0	0	1	0	1	0	0	0	0
68	TF_online	A2	Wir reden von dem Fluch des Informationsüberflusses.	We talk about the curse of information overload.	We're talking about the flow of information overhaul.	0.82	0	0	0	0	0	1	0	0	0	0	0	0
69	PA_offline	A1	Innerhalb eines Jahres führt man eine Erhebung durch und beginnt dann mit dem gewerblichen Fischfang.	Within a year, you do a survey and then commercial fishing begins.	Within a year, you run through a heel and then you start with the commercial fishing.	0.93	0	0	0	0	0	1	0	0	0	0	0	0
69	PA_offline	A2	Innerhalb eines Jahres führt man eine Erhebung durch und beginnt dann mit dem gewerblichen Fischfang.	Within a year, you do a survey and then commercial fishing begins.	Within a year, you run through a heel and then you start with the commercial fishing.	0.93	0	0	0	0	0	2	0	0	1	0	0	0
69	PA_online	A1	Innerhalb eines Jahres führt man eine Erhebung durch und beginnt dann mit dem gewerblichen Fischfang.	Within a year, you do a survey and then commercial fishing begins.	Within a year you're leading a exercise and starts through with the business car fish - you know.	0.93	0	1	0	0	0	5	0	0	0	1	0	0
69	PA_online	A2	Innerhalb eines Jahres führt man eine Erhebung durch und beginnt dann mit dem gewerblichen Fischfang.	Within a year, you do a survey and then commercial fishing begins.	Within a year you're leading a exercise and starts through with the business car fish - you know.	0.93	0	4	0	0	0	5	0	1	0	1	0	0
69	TF_offline	A1	Innerhalb eines Jahres führt man eine Erhebung durch und beginnt dann mit dem gewerblichen Fischfang.	Within a year, you do a survey and then commercial fishing begins.	Within a year, you're going to get an inheritment and then start with the commercial fishing.	0.93	0	0	0	0	0	1	1	0	0	0	0	0
69	TF_offline	A2	Innerhalb eines Jahres führt man eine Erhebung durch und beginnt dann mit dem gewerblichen Fischfang.	Within a year, you do a survey and then commercial fishing begins.	Within a year, you're going to get an inheritment and then start with the commercial fishing.	0.93	0	0	0	0	0	2	0	0	1	0	0	0
69	TF_online	A1	Innerhalb eines Jahres führt man eine Erhebung durch und beginnt dann mit dem gewerblichen Fischfang.	Within a year, you do a survey and then commercial fishing begins.	Within a year, you're leading to an survey, and then you start working with the commercial fishing catch.	0.93	0	0	0	0	1	1	0	0	1	0	0	0
69	TF_online	A2	Innerhalb eines Jahres führt man eine Erhebung durch und beginnt dann mit dem gewerblichen Fischfang.	Within a year, you do a survey and then commercial fishing begins.	Within a year, you're leading to an survey, and then you start working with the commercial fishing catch.	0.93	0	1	0	0	0	0	0	0	3	0	0	0
70	PA_offline	A1	Saueber Kohle, Sie haben viel davon gehört.	Clean coal - you've heard a lot about it.	Saueber's coal, you've heard a lot of it.	2.38	0	0	0	0	1	1	0	0	0	0	0	0
70	PA_offline	A2	Saueber Kohle, Sie haben viel davon gehört.	Clean coal - you've heard a lot about it.	Saueber's coal, you've heard a lot of it.	2.38	0	0	0	0	0	2	0	0	0	0	0	0
70	PA_online	A1	Saueber Kohle, Sie haben viel davon gehört.	Clean coal - you've heard a lot about it.	Saueber Coal, you've heard a lot of it.	2.38	0	0	0	0	1	1	0	0	0	1	0	0
70	PA_online	A2	Saueber Kohle, Sie haben viel davon gehört.	Clean coal - you've heard a lot about it.	Saueber Coal, you've heard a lot of it.	2.38	0	0	0	0	0	2	0	0	0	1	0	0
70	TF_offline	A1	Saueber Kohle, Sie haben viel davon gehört.	Clean coal - you've heard a lot about it.	Saueber coal, you've heard a lot about it.	2.38	0	0	0	0	0	1	0	0	0	0	0	0
70	TF_offline	A2	Saueber Kohle, Sie haben viel davon gehört.	Clean coal - you've heard a lot about it.	Saueber coal, you've heard a lot about it.	2.38	0	0	0	0	0	1	0	0	0	0	0	0
70	TF_online	A1	Saueber Kohle, Sie haben viel davon gehört.	Clean coal - you've heard a lot about it.	Saueber charcoal, you have heard a lot of it.	2.38	0	0	0	0	1	1	0	0	0	0	0	0
70	TF_online	A2	Saueber Kohle, Sie haben viel davon gehört.	Clean coal - you've heard a lot about it.	Saueber charcoal, you have heard a lot of it.	2.38	0	0	0	0	0	3	0	0	0	0	0	0
71	PA_offline	A1	Auf der letzten TED Konferenz gab ich eine Einführung zum LHC.	Last year at TED I gave an introduction to the LHC.	On the last TED conference, I had an introduction to the LHC.	1.92	0	0	0	0	1	1	0	0	0	0	0	0
71	PA_offline	A2	Auf der letzten TED Konferenz gab ich eine Einführung zum LHC.	Last year at TED I gave an introduction to the LHC.	On the last TED conference, I had an introduction to the LHC.	1.92	0	0	0	0	0	2	0	0	1	0	0	0
71	PA_online	A1	Auf der letzten TED Konferenz gab ich eine Einführung zum LHC.	Last year at TED I gave an introduction to the LHC.	On the last TED conference, I gave an introduction to the LHC.	1.92	0	0	0	0	1	0	0	0	0	0	0	0
71	PA_online	A2	Auf der letzten TED Konferenz gab ich eine Einführung zum LHC.	Last year at TED I gave an introduction to the LHC.	On the last TED conference, I gave an introduction to the LHC.	1.92	0	0	0	0	0	1	0	0	1	0	0	0
71	TF_offline	A1	Auf der letzten TED Konferenz gab ich eine Einführung zum LHC.	Last year at TED I gave an introduction to the LHC.	So, at the last TED conference, I gave an introduction to the LHC.	1.92	0	0	0	0	0	0	0	0	0	0	0	0
71	TF_offline	A2	Auf der letzten TED Konferenz gab ich eine Einführung zum LHC.	Last year at TED I gave an introduction to the LHC.	So, at the last TED conference, I gave an introduction to the LHC.	1.92	0	1	0	0	0	0	0	0	1	0	0	0
71	TF_online	A1	Auf der letzten TED Konferenz gab ich eine Einführung zum LHC.	Last year at TED I gave an introduction to the LHC.	The last TED Conference I've been announcing the LHC.	1.92	0	0	0	0	0	1	0	1	0	0	0	0
71	TF_online	A2	Auf der letzten TED Konferenz gab ich eine Einführung zum LHC.	Last year at TED I gave an introduction to the LHC.	The last TED Conference I've been announcing the LHC.	1.92	0	0	0	0	0	4	0	1	1	0	0	0
72	PA_offline	A1	Und so dachte ich, dass dies eine interessante Idee ist und ich habe es in einen Design-Workshop verwandelt.	And so, I thought this was an interesting idea, and I incorporated it into a design workshop.	And so I thought this was an interesting idea, and I turned it into a design workshop.	1.87	0	0	0	0	0	0	0	0	0	0	0	0
72	PA_offline	A2	Und so dachte ich, dass dies eine interessante Idee ist und ich habe es in einen Design-Workshop verwandelt.	And so, I thought this was an interesting idea, and I incorporated it into a design workshop.	And so I thought this was an interesting idea, and I turned it into a design workshop.	1.87	0	0	0	0	0	0	0	0	0	0	0	0
72	PA_online	A1	Und so dachte ich, dass dies eine interessante Idee ist und ich habe es in einen Design-Workshop verwandelt.	And so, I thought this was an interesting idea, and I incorporated it into a design workshop.	And so I thought this was an interesting idea and I've got it into a design workshop.	1.87	0	0	0	0	0	1	0	0	0	1	0	0
72	PA_online	A2	Und so dachte ich, dass dies eine interessante Idee ist und ich habe es in einen Design-Workshop verwandelt.	And so, I thought this was an interesting idea, and I incorporated it into a design workshop.	And so I thought this was an interesting idea and I've got it into a design workshop.	1.87	0	0	0	0	0	2	0	0	0	0	0	0
72	TF_offline	A1	Und so dachte ich, dass dies eine interessante Idee ist und ich habe es in einen Design-Workshop verwandelt.	And so, I thought this was an interesting idea, and I incorporated it into a design workshop.	And so I thought this was an interesting idea, and I turned it into a design workshop.	1.87	0	0	0	0	0	0	0	0	0	0	0	0
72	TF_offline	A2	Und so dachte ich, dass dies eine interessante Idee ist und ich habe es in einen Design-Workshop verwandelt.	And so, I thought this was an interesting idea, and I incorporated it into a design workshop.	And so I thought this was an interesting idea, and I turned it into a design workshop.	1.87	0	0	0	0	0	0	0	0	0	0	0	0
72	TF_online	A1	Und so dachte ich, dass dies eine interessante Idee ist und ich habe es in einen Design-Workshop verwandelt.	And so, I thought this was an interesting idea, and I incorporated it into a design workshop.	And so I thought this was an interesting idea, and I got it into a design workshop.	1.87	0	0	0	0	0	1	0	0	0	0	0	0
72	TF_online	A2	Und so dachte ich, dass dies eine interessante Idee ist und ich habe es in einen Design-Workshop verwandelt.	And so, I thought this was an interesting idea, and I incorporated it into a design workshop.	And so I thought this was an interesting idea, and I got it into a design workshop.	1.87	0	0	0	0	0	1	0	0	0	0	0	0
73	PA_offline	A1	Wir haben zum Beispiel eine Eiscremeverpackung entwickelt, die ist bei Raumtemperatur 'ne Flüssigkeit.	We've designed an ice cream wrapping, for example, which turns into liquid at room temperature.	For example, we've developed an ice cream package that's at room temperature liquid.	6.8	0	0	0	0	0	0	0	0	0	0	0	1
73	PA_offline	A2	Wir haben zum Beispiel eine Eiscremeverpackung entwickelt, die ist bei Raumtemperatur 'ne Flüssigkeit.	We've designed an ice cream wrapping, for example, which turns into liquid at room temperature.	For example, we've developed an ice cream package that's at room temperature liquid.	6.8	0	0	0	0	0	1	0	0	0	0	0	1
73	PA_online	A1	Wir haben zum Beispiel eine Eiscremeverpackung entwickelt, die ist bei Raumtemperatur 'ne Flüssigkeit.	We've designed an ice cream wrapping, for example, which turns into liquid at room temperature.	We, for example, have an ice cream packaged, which is in space temperature's liquid.	6.8	0	0	0	0	0	4	0	1	0	0	0	2
73	PA_online	A2	Wir haben zum Beispiel eine Eiscremeverpackung entwickelt, die ist bei Raumtemperatur 'ne Flüssigkeit.	We've designed an ice cream wrapping, for example, which turns into liquid at room temperature.	We, for example, have an ice cream packaged, which is in space temperature's liquid.	6.8	0	0	0	0	0	2	0	2	0	0	0	0
73	TF_offline	A1	Wir haben zum Beispiel eine Eiscremeverpackung entwickelt, die ist bei Raumtemperatur 'ne Flüssigkeit.	We've designed an ice cream wrapping, for example, which turns into liquid at room temperature.	We've developed, for example, an ice cream packaged, which is liquid at room temperature.	6.8	0	0	0	0	0	1	0	0	0	0	0	0
73	TF_offline	A2	Wir haben zum Beispiel eine Eiscremeverpackung entwickelt, die ist bei Raumtemperatur 'ne Flüssigkeit.	We've designed an ice cream wrapping, for example, which turns into liquid at room temperature.	We've developed, for example, an ice cream packaged, which is liquid at room temperature.	6.8	0	0	0	0	0	1	0	0	0	0	0	0
73	TF_online	A1	Wir haben zum Beispiel eine Eiscremeverpackung entwickelt, die ist bei Raumtemperatur 'ne Flüssigkeit.	We've designed an ice cream wrapping, for example, which turns into liquid at room temperature.	We have, for example, an ice cream packaged that is developed, at room temperature, liquid.	6.8	0	0	0	0	0	2	0	0	0	0	0	2
